,0
122,-0.2892491625233881
123,-0.28925027644961776
124,-0.2892500406551834
125,-0.2892490636078728
126,-0.2892501611836229
127,-0.2892473631798297
128,-0.28925453947365565
129,-0.28924712261430424
130,-0.2892516802508225
131,-0.28924818734095703
132,-0.28925206253868463
133,-0.2892492384844708
134,-0.28925169714079285
135,-0.2892484237308678
136,-0.28925373998021603
137,-0.2892507930365811
138,-0.28925245599452937
139,-0.28925763359274864
140,-0.289250274189525
141,-0.289255488690188
142,-0.28924573496191575
143,-0.28925337282528363
144,-0.2892483664377984
145,-0.2892513652179781
146,-0.28924903145166037
147,-0.2892504312400978
148,-0.2892469232126906
149,-0.28925079703188533
150,-0.2892469518465082
151,-0.2892513941056287
152,-0.28924844686927037
153,-0.28924979336048817
154,-0.289250389073589
155,-0.28924784967547007
156,-0.28925085641872855
157,-0.2892519139151248
158,-0.28924973507678525
159,-0.2892496581819553
160,-0.2892496790822903
161,-0.28925034466989286
162,-0.28924585028074357
163,-0.2892497186653548
164,-0.2892496539593065
165,-0.28924872578321026
166,-0.28924851641098853
167,-0.2892482250852395
168,-0.28924612124297444
169,-0.2892486472969515
170,-0.2892436754878713
171,-0.28924827826647254
172,-0.2892456900096533
173,-0.28925068932489106
174,-0.28925410596198803
175,-0.28924562760911354
176,-0.28924547463917183
177,-0.28925126174243815
178,-0.2892525381374131
179,-0.2892491805352511
180,-0.28924970736645117
181,-0.2892511111782722
182,-0.289247454973507
183,-0.2892464036761307
184,-0.2892446852119437
185,-0.2892462341614417
186,-0.2892518478803864
187,-0.28924784484310395
188,-0.2892528500762205
189,-0.28925320793006404
190,-0.28925379275628843
191,-0.28925588398603064
192,-0.28925269910423757
193,-0.2892522319794946
194,-0.2892548293262079
195,-0.2892584733582947
196,-0.28925802177133514
197,-0.2892529236717466
198,-0.28925143732544795
199,-0.2892532116781103
200,-0.28925629104157585
201,-0.289260451828397
202,-0.28925767074608205
203,-0.2892574051285009
204,-0.2892539914183463
205,-0.28925347191132705
206,-0.28925559336188017
207,-0.2892591052876782
208,-0.28925830843442724
209,-0.2892535593698317
210,-0.28925145212515047
211,-0.28925516742323526
212,-0.2892581827993261
213,-0.28925636271316474
214,-0.2892550304700912
215,-0.28924954247545015
216,-0.2892558148881464
217,-0.2892598119629535
218,-0.28925536153540266
219,-0.28925396722862023
220,-0.2892590328641097
221,-0.28925492643452744
222,-0.2892483835375376
223,-0.2892551698365006
224,-0.2892509822077247
225,-0.2892560980219782
226,-0.2892566689568823
227,-0.2892523569970024
228,-0.2892571859815418
229,-0.2892563838555386
230,-0.289253409550206
231,-0.2892487182462611
232,-0.28925640604762887
233,-0.2892550486434272
234,-0.289251437237123
235,-0.2892536816363859
236,-0.28925628233208156
237,-0.28925507503446923
238,-0.2892540854408991
239,-0.28925265746427165
240,-0.28925032443000576
241,-0.28925507938513123
242,-0.28925505323271167
243,-0.2892527855756855
244,-0.2892544404363822
245,-0.2892564349482843
246,-0.2892522996271267
247,-0.2892486780217182
248,-0.289253098836935
249,-0.2892534319831734
250,-0.28925412156033337
251,-0.2892532459303091
252,-0.28924902968925653
253,-0.2892541234416781
254,-0.28925159761805724
255,-0.28925011649423227
256,-0.28925143591696073
257,-0.28924984893424033
258,-0.2892526052867015
259,-0.28925182719834475
260,-0.2892522210791426
261,-0.2892534916786535
262,-0.2892517190317694
263,-0.289247575125926
264,-0.28925115220781683
265,-0.2892534358812888
266,-0.28925219370415084
267,-0.28925098175961084
268,-0.289252176287515
269,-0.2892549597099983
270,-0.2892511401323058
271,-0.289249473878348
272,-0.2892510361755129
273,-0.289254585202179
274,-0.2892495100504918
275,-0.2892489967482679
276,-0.28925094746352037
277,-0.28924906195184297
278,-0.2892548774849855
279,-0.2892481994871954
280,-0.2892487360307436
281,-0.2892535261610045
282,-0.2892512349787002
283,-0.2892492766614509
284,-0.2892569104595392
285,-0.2892525772651945
286,-0.2892486177701682
287,-0.2892508167529114
288,-0.2892472455853904
289,-0.28925272878867053
290,-0.28924379043231047
291,-0.28925533060435954
292,-0.2892533851597221
293,-0.28924798776272287
294,-0.2892556945533257
295,-0.2892475453810562
296,-0.28924867362774026
297,-0.28924825861950254
298,-0.2892494353977438
299,-0.28924850492316684
300,-0.28925430577394456
301,-0.2892563479009522
302,-0.2892552858496327
303,-0.289249787775411
304,-0.2892498002240295
305,-0.28924608336684826
306,-0.28924664392852256
307,-0.2892555441373423
308,-0.28924716826289193
309,-0.28924687003524086
310,-0.28924854498462493
311,-0.28924712837601047
312,-0.28925108636253744
313,-0.28925162742849114
314,-0.2892534334333927
315,-0.289250180490163
316,-0.2892487480692893
317,-0.2892463310037912
318,-0.2892487628219048
319,-0.2892523290838519
320,-0.2892518051068291
321,-0.28924998112912703
322,-0.28924420453739413
323,-0.2892452101916999
324,-0.28924872229395593
325,-0.2892507361708084
326,-0.28925162532628285
327,-0.2892497554614668
328,-0.2892499918068473
329,-0.2892492134170097
330,-0.28924938086410396
331,-0.28924892105651123
332,-0.28924738576108017
333,-0.28924352465062647
334,-0.28924452049235877
335,-0.2892472062193859
336,-0.2892505169123864
337,-0.2892479897907524
338,-0.28924319985985875
339,-0.2892490934423362
340,-0.2892491068011968
341,-0.28924834097667945
342,-0.28924569414040696
343,-0.2892475247396531
344,-0.28924428951703246
345,-0.2892480655505337
346,-0.28924765843229466
347,-0.2892463124309414
348,-0.2892459224434954
349,-0.28924270487390963
350,-0.2892465911035445
351,-0.2892473818937502
352,-0.2892456299765347
353,-0.2892452610729376
354,-0.2892432847931402
355,-0.28924364331198604
356,-0.28924485079576534
357,-0.28924740550290273
358,-0.289242512160961
359,-0.28924481283495673
360,-0.2892439864285251
361,-0.28924478653949687
362,-0.2892443273508311
363,-0.2892464182659244
364,-0.28924437031092964
365,-0.28924622716601994
366,-0.2892434802751496
367,-0.28924384226475625
368,-0.2892465115020535
369,-0.28925049677238696
370,-0.28924357867301714
371,-0.28924670908157785
372,-0.2892460109087603
373,-0.28924836431595374
374,-0.2892473335205754
375,-0.2892438013927876
376,-0.28924836068662163
377,-0.28924338549420886
378,-0.2892457716013238
379,-0.289248875147799
380,-0.28924660192826146
381,-0.28924570057540594
382,-0.289242723913237
383,-0.2892414119280854
384,-0.28924962233641394
385,-0.289245908441542
386,-0.2892395874558932
387,-0.28924232127613314
388,-0.28924487464943704
389,-0.2892472259327512
390,-0.2892494260891993
391,-0.28924156521420497
392,-0.2892413589901512
393,-0.28924596251777923
394,-0.2892472978849724
395,-0.2892460733193507
396,-0.2892417505339563
397,-0.28924006228047594
398,-0.28924587529088375
399,-0.28924562716639396
400,-0.2892424620735654
401,-0.28924309808972953
402,-0.28924920089996203
403,-0.28924020816195545
404,-0.28924266274755167
405,-0.28924392126017084
406,-0.2892405683903817
407,-0.28925449386430824
408,-0.2892500712721878
409,-0.28924390303876624
410,-0.28925149329040084
411,-0.28924884236942766
412,-0.28924486138931527
413,-0.28924429118779305
414,-0.28924986370730943
415,-0.2892502303779713
416,-0.28924521225162064
417,-0.2892441274315122
418,-0.28925111853557156
419,-0.2892454820607273
420,-0.28924567864754436
421,-0.28924735079080854
422,-0.2892483887330345
423,-0.2892441428974989
424,-0.28924862507978655
425,-0.289247750708282
426,-0.28924679329366065
427,-0.2892464323305362
428,-0.28924951075843836
429,-0.2892441793469706
430,-0.2892444814839712
431,-0.28924595301983697
432,-0.28924816937263387
433,-0.28924946273473406
434,-0.2892479073062364
435,-0.28924337813495465
436,-0.28924373783690316
437,-0.2892449596060475
438,-0.2892470786731307
439,-0.28924973699388984
440,-0.2892493043561055
441,-0.28924937893590924
442,-0.2892457435529177
443,-0.28924668216040444
444,-0.28925147180944044
445,-0.2892484063238117
446,-0.28925186588652335
447,-0.2892459276761045
448,-0.28924592788568604
449,-0.2892496017065047
450,-0.28924675957548845
451,-0.2892453263106387
452,-0.2892481808238583
453,-0.2892477616197841
454,-0.28924518269089894
455,-0.28924598841866356
456,-0.2892475014233333
457,-0.2892436183801552
458,-0.28924765106017525
459,-0.28924611518973575
460,-0.28924879099904416
461,-0.28924599895018827
462,-0.28924560818535916
463,-0.28924709518124936
464,-0.28924464131140715
465,-0.28924540773898516
466,-0.2892470300148483
467,-0.2892456006449782
468,-0.28924556501118137
469,-0.2892467902253008
470,-0.2892489327556845
471,-0.2892433227200254
472,-0.2892411429648518
473,-0.2892461809597907
474,-0.2892448640861882
475,-0.289248384785987
476,-0.28924103793306527
477,-0.28924086676726596
478,-0.2892370890460012
479,-0.2892428708037591
480,-0.2892463390286885
481,-0.2892442310230844
482,-0.28924130228697476
483,-0.28924327734714744
484,-0.28924571381170344
485,-0.28924702336385827
486,-0.28924039961126274
487,-0.28924018729517803
488,-0.28924848864750113
489,-0.2892466184126015
490,-0.28924062734119765
491,-0.2892466183373958
492,-0.28924489363005956
493,-0.28924119521818453
494,-0.2892456558463508
495,-0.2892443970306218
496,-0.2892413671860173
497,-0.2892442085112092
498,-0.2892406090447021
499,-0.2892497659628567
500,-0.2892415683746787
501,-0.2892456318132458
502,-0.2892392556041777
503,-0.2892462925941349
504,-0.289239208467045
505,-0.28924725747314683
506,-0.28924105249619536
507,-0.2892445599402073
508,-0.2892440299526177
509,-0.28924461632065135
510,-0.289244535971179
511,-0.2892421806854928
512,-0.2892451247051228
513,-0.28924115281354484
514,-0.2892443102992697
515,-0.2892397509158592
516,-0.28924955980518624
517,-0.2892418638060179
518,-0.2892465262106002
519,-0.28924579300444764
520,-0.2892426135545095
521,-0.2892435875699376
522,-0.28923926881865836
523,-0.28924831790272615
524,-0.28924494219518854
525,-0.2892433514957502
526,-0.28924483996257017
527,-0.2892417109159957
528,-0.2892432959680996
529,-0.28924235015793665
530,-0.2892454728878418
531,-0.2892420067094898
532,-0.28924513608911545
533,-0.28924344961319265
534,-0.28924316173372505
535,-0.28924233618948475
536,-0.28924060893871834
537,-0.28924135722900074
538,-0.2892428998846711
539,-0.2892420894838407
540,-0.28924375701443056
541,-0.2892454501772932
542,-0.28924377250453054
543,-0.28924557924385225
544,-0.289240544884812
545,-0.28924444444835656
546,-0.2892408035023881
547,-0.28924113434195725
548,-0.28924490466011454
549,-0.28924358489844404
550,-0.28924673662474754
551,-0.2892428343957627
552,-0.28924115097961894
553,-0.28924288759838246
554,-0.2892391883341382
555,-0.2892417354995387
556,-0.2892429217443258
557,-0.289240798163875
558,-0.2892395861475224
559,-0.2892404826853184
560,-0.289241841783631
561,-0.28924431836539916
562,-0.2892397748023031
563,-0.2892418311919083
564,-0.28923989280296286
565,-0.28924428860998164
566,-0.2892383111005771
567,-0.2892445187449204
568,-0.2892406510807011
569,-0.28923933070439084
570,-0.2892417646699528
571,-0.28924020020865865
572,-0.28924273793739563
573,-0.28924489198816855
574,-0.2892439839728203
575,-0.28923534591635586
576,-0.2892382995302722
577,-0.28924471482427805
578,-0.28924149963832996
579,-0.2892376794072731
580,-0.2892442749908674
581,-0.2892387538557847
582,-0.28923520568461975
583,-0.28924487738410987
584,-0.289237324232695
585,-0.2892443076979287
586,-0.28924462771094567
587,-0.28923672385761784
588,-0.28924095436894554
589,-0.2892461050169537
590,-0.2892439735461655
591,-0.28923922866502594
592,-0.2892426115337191
593,-0.289243867729092
594,-0.2892422226500658
595,-0.28924373337844067
596,-0.28924200332283084
597,-0.28924091203608426
598,-0.2892456975700269
599,-0.28923960877426724
600,-0.28924603313136077
601,-0.2892358834458343
602,-0.28924345686920955
603,-0.28923698708004414
604,-0.28924460148709025
605,-0.2892417429661119
606,-0.28924037586837065
607,-0.2892453261039535
608,-0.28923729483756805
609,-0.28923996192796647
610,-0.2892477518217668
611,-0.28923870029462123
612,-0.2892387002087569
613,-0.2892463474532756
614,-0.28923918398898624
615,-0.289241006441311
616,-0.28924182422143596
617,-0.28923517357083106
618,-0.28924164015142123
619,-0.2892448717405647
620,-0.28923973511472184
621,-0.28923855101907586
622,-0.2892419187267899
623,-0.28923849052099554
624,-0.2892438766558203
625,-0.289240821801497
626,-0.2892390233824971
627,-0.28924341048307334
628,-0.2892389501667984
629,-0.2892442124436281
630,-0.2892383711048172
631,-0.2892362988864724
632,-0.2892351264322475
633,-0.2892308732348974
634,-0.28923683298649755
635,-0.28923279623291975
636,-0.2892374823967827
637,-0.2892334356302805
638,-0.28923906796042764
639,-0.28923361717664425
640,-0.28923900705128314
641,-0.28923479938821317
642,-0.28923636563946525
643,-0.28923579833404184
644,-0.2892363877385828
645,-0.289241230706282
646,-0.28923688006910153
647,-0.2892399577408928
648,-0.28923800587816023
649,-0.28923627656779644
650,-0.2892390705015894
651,-0.2892362140672582
652,-0.2892371460966488
653,-0.2892381849872384
654,-0.2892351913762179
655,-0.28923489669084074
656,-0.2892380468415324
657,-0.28923650461927575
658,-0.28923892631000125
659,-0.28923685648933134
660,-0.28923640726758315
661,-0.28923404961229404
662,-0.2892362561334874
663,-0.28923518324785574
664,-0.2892419276219014
665,-0.2892377248848765
666,-0.28923614072027104
667,-0.28923678404820996
668,-0.28923593188296537
669,-0.2892320735992986
670,-0.2892347606989769
671,-0.2892374655113724
672,-0.2892335746137228
673,-0.28923995431834515
674,-0.28923314347014506
675,-0.2892375062740844
676,-0.2892375377330858
677,-0.2892358522678689
678,-0.28923616344734504
679,-0.2892328377834352
680,-0.28923920772845296
681,-0.28923180648883645
682,-0.28923617243530747
683,-0.28923808520151173
684,-0.2892345732163334
685,-0.2892412620156241
686,-0.2892352341458306
687,-0.2892352434079547
688,-0.2892364450063235
689,-0.2892329975061768
690,-0.28923455959365074
691,-0.28923910079630305
692,-0.2892312607717669
693,-0.2892376562496051
694,-0.289232127778916
695,-0.2892342314116689
696,-0.2892371605804465
697,-0.28922999490711865
698,-0.28923725982700704
699,-0.2892319385574981
700,-0.28923831957485946
701,-0.28923641429948244
702,-0.28923520858953666
703,-0.2892355147977917
704,-0.2892333040517099
705,-0.2892349844354553
706,-0.2892303538747558
707,-0.2892381602487504
708,-0.28923181106799833
709,-0.28924059804429053
710,-0.28923602862942316
711,-0.289240690667206
712,-0.2892359151849967
713,-0.28923844205698396
714,-0.28923673640287356
715,-0.2892335929061442
716,-0.28923975016811687
717,-0.28923715560172564
718,-0.28923504674850425
719,-0.28923638810976665
720,-0.2892404657340833
721,-0.28923628985905386
722,-0.2892381371131441
723,-0.2892377660253988
724,-0.2892360831990009
725,-0.2892374126861444
726,-0.28923448534268287
727,-0.2892362592382686
728,-0.28923775449941347
729,-0.28923747891551715
730,-0.2892364569824658
731,-0.2892342294990736
732,-0.2892355125319561
733,-0.28923606657303896
734,-0.2892344633964138
735,-0.2892365565392643
736,-0.2892368951160748
737,-0.28923743428505533
738,-0.2892373198834901
739,-0.2892375851387522
740,-0.2892352193080883
741,-0.2892361690075207
742,-0.28923636518538826
743,-0.2892344545770037
744,-0.2892372411718083
745,-0.28923546840575315
746,-0.28923710951633813
747,-0.2892368042307816
748,-0.2892405040712662
749,-0.2892385124384806
750,-0.28923709855701774
751,-0.28923582840570533
752,-0.2892378101751267
753,-0.28923680828419646
754,-0.28923310153464793
755,-0.2892355888716688
756,-0.28923686961553363
757,-0.28923781401049514
758,-0.2892392209972722
759,-0.2892386770416862
760,-0.2892421917735013
761,-0.2892357647028731
762,-0.2892402391001319
763,-0.289119211243792
764,-0.2891195221847776
765,-0.2891194852914526
766,-0.2891193603349764
767,-0.2891203104162067
768,-0.289120850798532
769,-0.28912652774768466
770,-0.28912673096376873
771,-0.28923380817017785
772,-0.28923389372287045
773,-0.28924151571620343
774,-0.28923620923448856
775,-0.2892341951170884
776,-0.2892392281272976
777,-0.2892410841199185
778,-0.2892342739675362
779,-0.28923489953695414
780,-0.2892430590022134
781,-0.28923715256032606
782,-0.289239376840965
783,-0.289241340702646
784,-0.28923920672006453
785,-0.28924035367111606
786,-0.28924790279744805
787,-0.2892388826523412
788,-0.2892457175862158
789,-0.2892395127528639
790,-0.2892472777882052
791,-0.2892430987031789
792,-0.28924528901564267
793,-0.2892459831229856
794,-0.2892399629308801
795,-0.28924624267459315
796,-0.28924098722330693
797,-0.2892469746309154
798,-0.28924429660667805
799,-0.28924343297845295
800,-0.28924475330468224
801,-0.2892379902420976
802,-0.2892434647714876
803,-0.28924044852098885
804,-0.2892439122350031
805,-0.28924082670016543
806,-0.28924490585433954
807,-0.2892426030579634
808,-0.28923842905740516
809,-0.28924477117539715
810,-0.2892378158102652
811,-0.28924421559920593
812,-0.2892461280610299
813,-0.28924275730644405
814,-0.28924118483455746
815,-0.28924521975716955
816,-0.2892416638492761
817,-0.2892417637096228
818,-0.2892458985367842
819,-0.28924171192347675
820,-0.2892447091951302
821,-0.28924418727585893
822,-0.2892411106795742
823,-0.2892425835596406
824,-0.2892419138060036
825,-0.2892433394434836
826,-0.2892429390423131
827,-0.2892409356938358
828,-0.28924155993816586
829,-0.2892428435391889
830,-0.2892420953691252
831,-0.2892423520741072
832,-0.28924072716583205
833,-0.28923761334577186
834,-0.28924492119166917
835,-0.28924380551176865
836,-0.28924183224806194
837,-0.28924156824613906
838,-0.28924676843464037
839,-0.2892432255689736
840,-0.28924009980570076
841,-0.2892447330629056
842,-0.2892442117761107
843,-0.2892413854543703
844,-0.2892409978498876
845,-0.28924059655597206
846,-0.2892399624160863
847,-0.28924400751356494
848,-0.2892404776665136
849,-0.28924358949599205
850,-0.28924489975290657
851,-0.28924354844366684
852,-0.28924490648100426
853,-0.2892434414719501
854,-0.28924408912528343
855,-0.28924231720664945
856,-0.2892431897013259
857,-0.2892427762643747
858,-0.2892388562638767
859,-0.28924663202366285
860,-0.28924099239154477
861,-0.2892446071415062
862,-0.2892492829472405
863,-0.28923824379052254
864,-0.28924557743659773
865,-0.2892389689174846
866,-0.2892432738923005
867,-0.2892490830902937
868,-0.28924365402277347
869,-0.28924416857233815
870,-0.2892405870963364
871,-0.2892402412912684
872,-0.2892465320870118
873,-0.28924228866159596
874,-0.2892388216732402
875,-0.289248060260756
876,-0.2892459244904516
877,-0.2892385280822881
878,-0.28924620048977184
879,-0.28924691375242273
880,-0.2892398202828727
881,-0.2892465103985788
882,-0.2892427022925079
883,-0.28924124964155123
884,-0.2892459917389938
885,-0.2892410521639926
886,-0.2892509674939917
887,-0.28924367222887226
888,-0.2892407854138562
889,-0.28924939413414147
890,-0.2892499196665242
891,-0.28923964356347487
892,-0.28924165930903845
893,-0.28924689617226895
894,-0.28924579211421414
895,-0.28924256663914233
896,-0.2892386785534875
897,-0.2892456173750576
898,-0.2892495765317743
899,-0.2892439112126808
900,-0.28924100916361956
901,-0.28924254674170546
902,-0.2892498481032222
903,-0.2892400953720343
904,-0.2892402804646777
905,-0.28924380696861457
906,-0.28924575565596733
907,-0.28924461146602304
908,-0.2892415227357733
909,-0.28924244400263033
910,-0.2892454614939328
911,-0.2892400012097659
912,-0.28924541170463625
913,-0.2892404749591867
914,-0.28924607425912674
915,-0.2892388812416901
916,-0.289245850807533
917,-0.2892394275607084
918,-0.2892417434437751
919,-0.2892392041159473
920,-0.2892419476480673
921,-0.2892366856675032
922,-0.2892388621519599
923,-0.2892380124610415
924,-0.28923988541291223
925,-0.2892388657102581
926,-0.2892372790705993
927,-0.2892394072541369
928,-0.28924008959293035
929,-0.28924190595777727
930,-0.2892430952881714
931,-0.2892399329670873
932,-0.2892387815348235
933,-0.28923911735336677
934,-0.2892405127041324
935,-0.2892431012936838
936,-0.289241622034048
937,-0.28924404990045605
938,-0.2892400636631899
939,-0.28923852340449485
940,-0.28923881380878824
941,-0.289239274881013
942,-0.28923988831666797
943,-0.28923899353854676
944,-0.28923993819324173
945,-0.28923712055478423
946,-0.2892431899668795
947,-0.2892412305622572
948,-0.289242831216757
949,-0.2892396803639003
950,-0.2892379851131745
951,-0.28924255619778233
952,-0.28924222113581044
953,-0.28924562932414527
954,-0.28924248109298195
955,-0.2892365632726033
956,-0.2892375768930144
957,-0.289235237797216
958,-0.2892360441023229
959,-0.28923980294484825
960,-0.28924420979198784
961,-0.28924567444091825
962,-0.28924069182143164
963,-0.289239211305246
964,-0.28924578579262894
965,-0.28924277747888305
966,-0.28923522130231955
967,-0.2892387302893963
968,-0.28924479055359725
969,-0.28924706579160575
970,-0.28924142465860136
971,-0.28923851377818965
972,-0.2892392886583173
973,-0.28923901567085836
974,-0.2892380671015873
975,-0.28923963487013366
976,-0.2892391323886874
977,-0.28923846203202525
978,-0.28924087047051855
979,-0.28923954140385366
980,-0.2892427161810556
981,-0.28924433353086054
982,-0.2892421728992476
983,-0.28923851667023476
984,-0.28923649336757457
985,-0.2892355877210699
986,-0.2892381599179826
987,-0.28924066369016693
988,-0.2892388807198234
989,-0.2892366239530385
990,-0.28923751621878974
991,-0.28923729749734456
992,-0.28924118301871454
993,-0.28924090670696573
994,-0.2892343164179439
995,-0.2892344927790314
996,-0.28923697885208155
997,-0.28923571630720496
998,-0.28923756604103174
999,-0.2892426157442355
1000,-0.2892397883874574
1001,-0.28923773732443936
1002,-0.28923780271393884
1003,-0.28923688753748433
1004,-0.2892323161596173
1005,-0.28923652120987986
1006,-0.2892333593363751
1007,-0.28923466895163163
1008,-0.2892344600099158
1009,-0.2892348238546021
1010,-0.28923364218806064
1011,-0.2892304655722506
1012,-0.2892355216191988
1013,-0.28923561141582743
1014,-0.2892340233697746
1015,-0.2892353563916173
1016,-0.2892334860075541
1017,-0.28923494849775044
1018,-0.28923716413876865
1019,-0.289235681628993
1020,-0.2892378176870144
1021,-0.28923597080851965
1022,-0.28923367120172344
1023,-0.2892360935992763
1024,-0.28923639353350517
1025,-0.2892367875197815
1026,-0.2892357161522982
1027,-0.2892345356792968
1028,-0.28923948935473254
1029,-0.2892393425441921
1030,-0.2892407433320923
1031,-0.289237808588302
1032,-0.28923971279018135
1033,-0.28924100868132147
1034,-0.28924502430224797
1035,-0.289238586901049
1036,-0.28923538382112396
1037,-0.28923691930586115
1038,-0.2892350246118307
1039,-0.2892413698446465
1040,-0.28923499537642233
1041,-0.28924144356336634
1042,-0.28923537756096773
1043,-0.28924037950423526
1044,-0.2892365094575723
1045,-0.28923720914186357
1046,-0.28923794001936226
1047,-0.289234532278658
1048,-0.28923889160536725
1049,-0.289234781035514
1050,-0.28923459093845655
1051,-0.2892368326288866
1052,-0.28923750351138766
1053,-0.28923987491704567
1054,-0.28924306743062944
1055,-0.28924297561965145
1056,-0.28924462786422395
1057,-0.28924317410559763
1058,-0.28924286360613205
1059,-0.2892438585910847
1060,-0.28924181218101336
1061,-0.28924344061204593
1062,-0.28924133437499694
1063,-0.2892412843826607
1064,-0.2892444538520364
1065,-0.2892419917647311
1066,-0.2892426736216195
1067,-0.289239949545938
1068,-0.2892355261609168
1069,-0.28923788601201933
1070,-0.2892350405575779
1071,-0.28923414507431905
1072,-0.2892343615006417
1073,-0.2892326174778882
1074,-0.2892336388964129
1075,-0.28923286757262784
1076,-0.28923312627178155
1077,-0.2892361586942293
1078,-0.2892372284425194
1079,-0.2892374118915207
1080,-0.2892386886019895
1081,-0.289235771541827
1082,-0.2892306362794542
1083,-0.28923434196487513
1084,-0.28923322633218634
1085,-0.28923419531292954
1086,-0.2892336218035846
1087,-0.28923134085195656
1088,-0.2892333327411396
1089,-0.2892308926618346
1090,-0.28923327541079874
1091,-0.2892353413174777
1092,-0.2892337853667476
1093,-0.2892351824595146
1094,-0.28923798393898204
1095,-0.2892347468809761
1096,-0.28923912934483187
1097,-0.2892366838792361
1098,-0.2892367630821642
1099,-0.28923695208846395
1100,-0.289234253025075
1101,-0.28923763286277465
1102,-0.2892343525521698
1103,-0.2892363988579503
1104,-0.2892340362857858
1105,-0.2892365810086039
1106,-0.2892360975716305
1107,-0.2892369081359509
1108,-0.28923895112297926
1109,-0.2892349441386998
1110,-0.2892366679062774
1111,-0.28923457948435
1112,-0.2892390674063886
1113,-0.2892347144105085
1114,-0.28923681010683544
1115,-0.28923423992223307
1116,-0.28923299218498916
1117,-0.28923453497223245
1118,-0.2892322785506111
1119,-0.28923066108024065
1120,-0.2892324873219405
1121,-0.28923676221150935
1122,-0.2892339201086079
1123,-0.2892389677917802
1124,-0.2892362537591205
1125,-0.2892401057111057
1126,-0.28923839080472974
1127,-0.2892383350721475
1128,-0.2892339989507017
1129,-0.28923823373257646
1130,-0.28923323718612326
1131,-0.2892387286762854
1132,-0.2892378547240062
1133,-0.28923593805342535
1134,-0.2892367830561322
1135,-0.289234617353931
1136,-0.2892335167616772
1137,-0.2892304981833066
1138,-0.2892289276473553
1139,-0.28923000323813286
1140,-0.28923750729348824
1141,-0.2892369860510637
1142,-0.2892347043352423
1143,-0.28922984586429085
1144,-0.28922950258942554
1145,-0.2892302169978983
1146,-0.2892299911956974
1147,-0.28922757033283936
1148,-0.289229883981813
1149,-0.28923628011173147
1150,-0.28923311202281426
1151,-0.2892276787266751
1152,-0.28922779671523974
1153,-0.2892296126653805
1154,-0.2892278477514978
1155,-0.28922957113666165
1156,-0.2892268351109983
1157,-0.2892292767975007
